raceId,year,round,name,lap,is_sprint,overtakerId,overtaker_name,overtakenId,overtaken_name,net_positions_gained,point_value,overtaker_prev_pos,overtaker_curr_pos,overtaken_prev_pos,overtaken_curr_pos,global_lap
1156,2025,12,British Grand Prix,42,False,839,Esteban Ocon,842,Pierre Gasly,1,2,8,7,7,8,1745
1156,2025,12,British Grand Prix,42,False,844,Charles Leclerc,842,Pierre Gasly,1,2,8,7,7,8,1746
1156,2025,12,British Grand Prix,42,False,844,Charles Leclerc,830,Max Verstappen,1,2,7,6,6,7,1747
1156,2025,12,British Grand Prix,42,False,844,Charles Leclerc,840,Lance Stroll,1,2,6,5,5,6,1748
1156,2025,12,British Grand Prix,42,False,844,Charles Leclerc,1,Lewis Hamilton,1,2,5,4,4,5,1749
1156,2025,12,British Grand Prix,42,False,847,George Russell,852,Yuki Tsunoda,1,0,14,13,13,14,1750
1156,2025,12,British Grand Prix,42,False,848,Alexander Albon,860,Oliver Bearman,1,1,11,10,10,11,1751
1156,2025,12,British Grand Prix,42,False,848,Alexander Albon,832,Carlos Sainz,1,1,10,9,9,10,1752
1156,2025,12,British Grand Prix,42,False,848,Alexander Albon,844,Charles Leclerc,1,2,9,8,8,9,1753
1156,2025,12,British Grand Prix,42,False,848,Alexander Albon,842,Pierre Gasly,1,2,8,7,7,8,1754
1156,2025,12,British Grand Prix,42,False,848,Alexander Albon,830,Max Verstappen,1,2,7,6,6,7,1755
1156,2025,12,British Grand Prix,42,False,848,Alexander Albon,840,Lance Stroll,1,2,6,5,5,6,1756
1156,2025,12,British Grand Prix,43,False,1,Lewis Hamilton,848,Alexander Albon,1,2,6,5,5,6,1757
1156,2025,12,British Grand Prix,43,False,1,Lewis Hamilton,844,Charles Leclerc,1,2,5,4,4,5,1758
1156,2025,12,British Grand Prix,43,False,4,Fernando Alonso,847,George Russell,1,0,14,13,13,14,1759
1156,2025,12,British Grand Prix,43,False,4,Fernando Alonso,860,Oliver Bearman,1,0,13,12,12,13,1760
1156,2025,12,British Grand Prix,43,False,4,Fernando Alonso,832,Carlos Sainz,1,0,12,11,11,12,1761
1156,2025,12,British Grand Prix,43,False,4,Fernando Alonso,842,Pierre Gasly,1,1,11,10,10,11,1762
1156,2025,12,British Grand Prix,43,False,4,Fernando Alonso,830,Max Verstappen,1,1,10,9,9,10,1763
1156,2025,12,British Grand Prix,43,False,830,Max Verstappen,840,Lance Stroll,1,2,9,8,8,9,1764
1156,2025,12,British Grand Prix,43,False,830,Max Verstappen,839,Esteban Ocon,1,2,8,7,7,8,1765
1156,2025,12,British Grand Prix,43,False,830,Max Verstappen,1,Lewis Hamilton,1,2,7,6,6,7,1766
1156,2025,12,British Grand Prix,43,False,840,Lance Stroll,839,Esteban Ocon,1,2,8,7,7,8,1767
1156,2025,12,British Grand Prix,43,False,840,Lance Stroll,1,Lewis Hamilton,1,2,7,6,6,7,1768
1156,2025,12,British Grand Prix,43,False,840,Lance Stroll,848,Alexander Albon,1,2,6,5,5,6,1769
1156,2025,12,British Grand Prix,43,False,842,Pierre Gasly,830,Max Verstappen,1,1,10,9,9,10,1770
1156,2025,12,British Grand Prix,43,False,842,Pierre Gasly,840,Lance Stroll,1,2,9,8,8,9,1771
1156,2025,12,British Grand Prix,43,False,842,Pierre Gasly,839,Esteban Ocon,1,2,8,7,7,8,1772
1156,2025,12,British Grand Prix,43,False,847,George Russell,860,Oliver Bearman,1,0,13,12,12,13,1773
1156,2025,12,British Grand Prix,43,False,847,George Russell,832,Carlos Sainz,1,0,12,11,11,12,1774
1156,2025,12,British Grand Prix,43,False,847,George Russell,842,Pierre Gasly,1,1,11,10,10,11,1775
1156,2025,12,British Grand Prix,43,False,860,Oliver Bearman,832,Carlos Sainz,1,0,12,11,11,12,1776
1156,2025,12,British Grand Prix,44,False,4,Fernando Alonso,848,Alexander Albon,1,2,9,8,8,9,1777
1156,2025,12,British Grand Prix,44,False,846,Lando Norris,857,Oscar Piastri,1,7,2,1,1,2,1778
1156,2025,12,British Grand Prix,51,False,830,Max Verstappen,840,Lance Stroll,1,2,6,5,5,6,1779
1156,2025,12,British Grand Prix,52,False,842,Pierre Gasly,840,Lance Stroll,1,2,7,6,6,7,1780
1156,2025,12,British Grand Prix,52,False,848,Alexander Albon,4,Fernando Alonso,1,2,9,8,8,9,1781
1157,2025,13,Belgian Grand Prix,5,True,832,Carlos Sainz,840,Lance Stroll,1,0,17,16,16,17,1782
1157,2025,13,Belgian Grand Prix,5,True,857,Oscar Piastri,846,Lando Norris,1,1,2,1,1,2,1783
1157,2025,13,Belgian Grand Prix,6,True,1,Lewis Hamilton,840,Lance Stroll,1,0,18,17,17,18,1784
1157,2025,13,Belgian Grand Prix,6,True,847,George Russell,848,Alexander Albon,1,1,6,5,5,6,1785
1157,2025,13,Belgian Grand Prix,7,True,1,Lewis Hamilton,832,Carlos Sainz,1,0,17,16,16,17,1786
1157,2025,13,Belgian Grand Prix,7,True,863,Andrea Kimi Antonelli,840,Lance Stroll,1,0,19,18,18,19,1787
1157,2025,13,Belgian Grand Prix,8,True,1,Lewis Hamilton,861,Franco Colapinto,1,0,16,15,15,16,1788
1157,2025,13,Belgian Grand Prix,8,True,1,Lewis Hamilton,807,Nico Hülkenberg,1,0,15,14,14,15,1789
1157,2025,13,Belgian Grand Prix,9,True,1,Lewis Hamilton,842,Pierre Gasly,1,0,14,13,13,14,1790
1157,2025,13,Belgian Grand Prix,10,True,4,Fernando Alonso,840,Lance Stroll,1,0,20,19,19,20,1791
1157,2025,13,Belgian Grand Prix,11,True,832,Carlos Sainz,861,Franco Colapinto,1,0,17,16,16,17,1792
1157,2025,13,Belgian Grand Prix,11,True,832,Carlos Sainz,807,Nico Hülkenberg,1,0,16,15,15,16,1793
1157,2025,13,Belgian Grand Prix,11,True,840,Lance Stroll,4,Fernando Alonso,1,0,20,19,19,20,1794
1157,2025,13,Belgian Grand Prix,11,True,840,Lance Stroll,863,Andrea Kimi Antonelli,1,0,19,18,18,19,1795
1157,2025,13,Belgian Grand Prix,11,True,840,Lance Stroll,832,Carlos Sainz,1,0,18,17,17,18,1796
1157,2025,13,Belgian Grand Prix,11,True,860,Oliver Bearman,839,Esteban Ocon,1,0,12,11,11,12,1797
1157,2025,13,Belgian Grand Prix,11,True,861,Franco Colapinto,807,Nico Hülkenberg,1,0,16,15,15,16,1798
1157,2025,13,Belgian Grand Prix,11,True,861,Franco Colapinto,842,Pierre Gasly,1,0,15,14,14,15,1799
1157,2025,13,Belgian Grand Prix,11,True,861,Franco Colapinto,1,Lewis Hamilton,1,0,14,13,13,14,1800
1157,2025,13,Belgian Grand Prix,11,True,863,Andrea Kimi Antonelli,832,Carlos Sainz,1,0,18,17,17,18,1801
1157,2025,13,Belgian Grand Prix,11,True,863,Andrea Kimi Antonelli,861,Franco Colapinto,1,0,17,16,16,17,1802
1157,2025,13,Belgian Grand Prix,12,True,807,Nico Hülkenberg,842,Pierre Gasly,1,0,19,18,18,19,1803
1157,2025,13,Belgian Grand Prix,12,True,832,Carlos Sainz,1,Lewis Hamilton,1,0,15,14,14,15,1804
1157,2025,13,Belgian Grand Prix,12,True,839,Esteban Ocon,860,Oliver Bearman,1,0,12,11,11,12,1805
1157,2025,13,Belgian Grand Prix,12,True,840,Lance Stroll,863,Andrea Kimi Antonelli,1,0,17,16,16,17,1806
1157,2025,13,Belgian Grand Prix,12,True,846,Lando Norris,857,Oscar Piastri,1,1,2,1,1,2,1807
1157,2025,13,Belgian Grand Prix,12,True,852,Yuki Tsunoda,848,Alexander Albon,1,1,7,6,6,7,1808
1157,2025,13,Belgian Grand Prix,12,True,863,Andrea Kimi Antonelli,832,Carlos Sainz,1,0,16,15,15,16,1809
1157,2025,13,Belgian Grand Prix,13,True,1,Lewis Hamilton,840,Lance Stroll,1,0,17,16,16,17,1810
1157,2025,13,Belgian Grand Prix,13,True,1,Lewis Hamilton,863,Andrea Kimi Antonelli,1,0,16,15,15,16,1811
1157,2025,13,Belgian Grand Prix,13,True,1,Lewis Hamilton,832,Carlos Sainz,1,0,15,14,14,15,1812
1157,2025,13,Belgian Grand Prix,13,True,1,Lewis Hamilton,861,Franco Colapinto,1,0,14,13,13,14,1813
1157,2025,13,Belgian Grand Prix,13,True,1,Lewis Hamilton,860,Oliver Bearman,1,0,13,12,12,13,1814
1157,2025,13,Belgian Grand Prix,13,True,1,Lewis Hamilton,839,Esteban Ocon,1,0,12,11,11,12,1815
1157,2025,13,Belgian Grand Prix,13,True,1,Lewis Hamilton,864,Gabriel Bortoleto,1,0,11,10,10,11,1816
1157,2025,13,Belgian Grand Prix,13,True,1,Lewis Hamilton,859,Liam Lawson,1,0,10,9,9,10,1817
1157,2025,13,Belgian Grand Prix,13,True,4,Fernando Alonso,842,Pierre Gasly,1,0,20,19,19,20,1818
1157,2025,13,Belgian Grand Prix,13,True,4,Fernando Alonso,807,Nico Hülkenberg,1,0,19,18,18,19,1819
1157,2025,13,Belgian Grand Prix,13,True,4,Fernando Alonso,1,Lewis Hamilton,1,0,18,17,17,18,1820
1157,2025,13,Belgian Grand Prix,13,True,4,Fernando Alonso,840,Lance Stroll,1,0,17,16,16,17,1821
1157,2025,13,Belgian Grand Prix,13,True,807,Nico Hülkenberg,1,Lewis Hamilton,1,0,18,17,17,18,1822
1157,2025,13,Belgian Grand Prix,13,True,807,Nico Hülkenberg,840,Lance Stroll,1,0,17,16,16,17,1823
1157,2025,13,Belgian Grand Prix,13,True,807,Nico Hülkenberg,863,Andrea Kimi Antonelli,1,0,16,15,15,16,1824
1157,2025,13,Belgian Grand Prix,13,True,807,Nico Hülkenberg,832,Carlos Sainz,1,0,15,14,14,15,1825
1157,2025,13,Belgian Grand Prix,13,True,807,Nico Hülkenberg,861,Franco Colapinto,1,0,14,13,13,14,1826
1157,2025,13,Belgian Grand Prix,13,True,839,Esteban Ocon,864,Gabriel Bortoleto,1,0,11,10,10,11,1827
1157,2025,13,Belgian Grand Prix,13,True,842,Pierre Gasly,807,Nico Hülkenberg,1,0,19,18,18,19,1828
1157,2025,13,Belgian Grand Prix,13,True,842,Pierre Gasly,1,Lewis Hamilton,1,0,18,17,17,18,1829
1157,2025,13,Belgian Grand Prix,13,True,842,Pierre Gasly,840,Lance Stroll,1,0,17,16,16,17,1830
1157,2025,13,Belgian Grand Prix,13,True,842,Pierre Gasly,863,Andrea Kimi Antonelli,1,0,16,15,15,16,1831
1157,2025,13,Belgian Grand Prix,13,True,842,Pierre Gasly,832,Carlos Sainz,1,0,15,14,14,15,1832
1157,2025,13,Belgian Grand Prix,13,True,852,Yuki Tsunoda,847,George Russell,1,1,6,5,5,6,1833
1157,2025,13,Belgian Grand Prix,13,True,852,Yuki Tsunoda,830,Max Verstappen,1,1,5,4,4,5,1834
1157,2025,13,Belgian Grand Prix,13,True,852,Yuki Tsunoda,844,Charles Leclerc,1,1,4,3,3,4,1835
1157,2025,13,Belgian Grand Prix,13,True,865,Isack Hadjar,848,Alexander Albon,1,1,8,7,7,8,1836
1157,2025,13,Belgian Grand Prix,13,True,865,Isack Hadjar,852,Yuki Tsunoda,1,1,7,6,6,7,1837
1157,2025,13,Belgian Grand Prix,13,True,865,Isack Hadjar,847,George Russell,1,1,6,5,5,6,1838
1157,2025,13,Belgian Grand Prix,13,True,865,Isack Hadjar,830,Max Verstappen,1,1,5,4,4,5,1839
1157,2025,13,Belgian Grand Prix,14,True,1,Lewis Hamilton,848,Alexander Albon,1,1,9,8,8,9,1840
1157,2025,13,Belgian Grand Prix,14,True,1,Lewis Hamilton,847,George Russell,1,1,8,7,7,8,1841
1157,2025,13,Belgian Grand Prix,14,True,4,Fernando Alonso,860,Oliver Bearman,1,0,16,15,15,16,1842
1157,2025,13,Belgian Grand Prix,14,True,4,Fernando Alonso,842,Pierre Gasly,1,0,15,14,14,15,1843
1157,2025,13,Belgian Grand Prix,14,True,4,Fernando Alonso,807,Nico Hülkenberg,1,0,14,13,13,14,1844
1157,2025,13,Belgian Grand Prix,14,True,807,Nico Hülkenberg,864,Gabriel Bortoleto,1,0,13,12,12,13,1845
1157,2025,13,Belgian Grand Prix,14,True,807,Nico Hülkenberg,859,Liam Lawson,1,0,12,11,11,12,1846
1157,2025,13,Belgian Grand Prix,14,True,807,Nico Hülkenberg,839,Esteban Ocon,1,0,11,10,10,11,1847
1157,2025,13,Belgian Grand Prix,14,True,807,Nico Hülkenberg,1,Lewis Hamilton,1,0,10,9,9,10,1848
1157,2025,13,Belgian Grand Prix,14,True,830,Max Verstappen,844,Charles Leclerc,1,1,6,5,5,6,1849
1157,2025,13,Belgian Grand Prix,14,True,830,Max Verstappen,865,Isack Hadjar,1,1,5,4,4,5,1850
1157,2025,13,Belgian Grand Prix,14,True,832,Carlos Sainz,840,Lance Stroll,1,0,20,19,19,20,1851
1157,2025,13,Belgian Grand Prix,14,True,840,Lance Stroll,863,Andrea Kimi Antonelli,1,0,19,18,18,19,1852
1157,2025,13,Belgian Grand Prix,14,True,842,Pierre Gasly,807,Nico Hülkenberg,1,0,14,13,13,14,1853
1157,2025,13,Belgian Grand Prix,14,True,842,Pierre Gasly,864,Gabriel Bortoleto,1,0,13,12,12,13,1854
1157,2025,13,Belgian Grand Prix,14,True,842,Pierre Gasly,859,Liam Lawson,1,0,12,11,11,12,1855
1157,2025,13,Belgian Grand Prix,14,True,844,Charles Leclerc,865,Isack Hadjar,1,1,5,4,4,5,1856
1157,2025,13,Belgian Grand Prix,14,True,844,Charles Leclerc,852,Yuki Tsunoda,1,1,4,3,3,4,1857
1157,2025,13,Belgian Grand Prix,14,True,847,George Russell,830,Max Verstappen,1,1,7,6,6,7,1858
1157,2025,13,Belgian Grand Prix,14,True,847,George Russell,844,Charles Leclerc,1,1,6,5,5,6,1859
1157,2025,13,Belgian Grand Prix,14,True,848,Alexander Albon,847,George Russell,1,1,8,7,7,8,1860
1157,2025,13,Belgian Grand Prix,14,True,848,Alexander Albon,830,Max Verstappen,1,1,7,6,6,7,1861
1157,2025,13,Belgian Grand Prix,14,True,857,Oscar Piastri,846,Lando Norris,1,1,2,1,1,2,1862
1157,2025,13,Belgian Grand Prix,14,True,859,Liam Lawson,839,Esteban Ocon,1,0,11,10,10,11,1863
1157,2025,13,Belgian Grand Prix,14,True,859,Liam Lawson,1,Lewis Hamilton,1,0,10,9,9,10,1864
1157,2025,13,Belgian Grand Prix,14,True,859,Liam Lawson,848,Alexander Albon,1,1,9,8,8,9,1865
1157,2025,13,Belgian Grand Prix,14,True,860,Oliver Bearman,842,Pierre Gasly,1,0,15,14,14,15,1866
1157,2025,13,Belgian Grand Prix,14,True,861,Franco Colapinto,4,Fernando Alonso,1,0,17,16,16,17,1867
1157,2025,13,Belgian Grand Prix,14,True,861,Franco Colapinto,860,Oliver Bearman,1,0,16,15,15,16,1868
1157,2025,13,Belgian Grand Prix,14,True,863,Andrea Kimi Antonelli,861,Franco Colapinto,1,0,18,17,17,18,1869
1157,2025,13,Belgian Grand Prix,14,True,864,Gabriel Bortoleto,859,Liam Lawson,1,0,12,11,11,12,1870
1157,2025,13,Belgian Grand Prix,14,True,864,Gabriel Bortoleto,839,Esteban Ocon,1,0,11,10,10,11,1871
1157,2025,13,Belgian Grand Prix,17,True,860,Oliver Bearman,4,Fernando Alonso,1,0,14,13,13,14,1872
1157,2025,13,Belgian Grand Prix,17,True,863,Andrea Kimi Antonelli,865,Isack Hadjar,1,0,17,16,16,17,1873
1157,2025,13,Belgian Grand Prix,18,True,840,Lance Stroll,865,Isack Hadjar,1,0,18,17,17,18,1874
1157,2025,13,Belgian Grand Prix,19,True,832,Carlos Sainz,865,Isack Hadjar,1,0,19,18,18,19,1875
1157,2025,13,Belgian Grand Prix,20,True,863,Andrea Kimi Antonelli,861,Franco Colapinto,1,0,16,15,15,16,1876
1157,2025,13,Belgian Grand Prix,20,True,864,Gabriel Bortoleto,807,Nico Hülkenberg,1,0,10,9,9,10,1877
1157,2025,13,Belgian Grand Prix,21,True,839,Esteban Ocon,865,Isack Hadjar,1,0,20,19,19,20,1878
1157,2025,13,Belgian Grand Prix,22,True,840,Lance Stroll,861,Franco Colapinto,1,0,17,16,16,17,1879
1157,2025,13,Belgian Grand Prix,27,True,839,Esteban Ocon,832,Carlos Sainz,1,0,19,18,18,19,1880
1157,2025,13,Belgian Grand Prix,27,True,863,Andrea Kimi Antonelli,4,Fernando Alonso,1,0,15,14,14,15,1881
1157,2025,13,Belgian Grand Prix,28,True,839,Esteban Ocon,861,Franco Colapinto,1,0,18,17,17,18,1882
1157,2025,13,Belgian Grand Prix,29,True,832,Carlos Sainz,861,Franco Colapinto,1,0,19,18,18,19,1883
1157,2025,13,Belgian Grand Prix,29,True,840,Lance Stroll,4,Fernando Alonso,1,0,16,15,15,16,1884
1157,2025,13,Belgian Grand Prix,30,True,839,Esteban Ocon,4,Fernando Alonso,1,0,17,16,16,17,1885
1157,2025,13,Belgian Grand Prix,31,True,839,Esteban Ocon,840,Lance Stroll,1,0,16,15,15,16,1886
1157,2025,13,Belgian Grand Prix,31,True,840,Lance Stroll,863,Andrea Kimi Antonelli,1,0,15,14,14,15,1887
1157,2025,13,Belgian Grand Prix,33,True,839,Esteban Ocon,840,Lance Stroll,1,0,15,14,14,15,1888
1157,2025,13,Belgian Grand Prix,33,True,840,Lance Stroll,860,Oliver Bearman,1,0,14,13,13,14,1889
1157,2025,13,Belgian Grand Prix,33,True,842,Pierre Gasly,807,Nico Hülkenberg,1,0,11,10,10,11,1890
1157,2025,13,Belgian Grand Prix,33,True,852,Yuki Tsunoda,842,Pierre Gasly,1,0,12,11,11,12,1891
1157,2025,13,Belgian Grand Prix,33,True,860,Oliver Bearman,852,Yuki Tsunoda,1,0,13,12,12,13,1892
1157,2025,13,Belgian Grand Prix,34,True,807,Nico Hülkenberg,839,Esteban Ocon,1,0,15,14,14,15,1893
1157,2025,13,Belgian Grand Prix,39,True,807,Nico Hülkenberg,840,Lance Stroll,1,0,14,13,13,14,1894
1157,2025,13,Belgian Grand Prix,43,True,860,Oliver Bearman,852,Yuki Tsunoda,1,0,12,11,11,12,1895
1157,2025,13,Belgian Grand Prix,44,True,807,Nico Hülkenberg,852,Yuki Tsunoda,1,0,13,12,12,13,1896
1158,2025,14,Hungarian Grand Prix,2,False,830,Max Verstappen,859,Liam Lawson,1,2,9,8,8,9,1897
1158,2025,14,Hungarian Grand Prix,3,False,830,Max Verstappen,840,Lance Stroll,1,2,8,7,7,8,1898
1158,2025,14,Hungarian Grand Prix,3,False,846,Lando Norris,4,Fernando Alonso,1,2,5,4,4,5,1899
1158,2025,14,Hungarian Grand Prix,5,False,842,Pierre Gasly,861,Franco Colapinto,1,0,19,18,18,19,1900
1158,2025,14,Hungarian Grand Prix,5,False,842,Pierre Gasly,807,Nico Hülkenberg,1,0,18,17,17,18,1901
1158,2025,14,Hungarian Grand Prix,5,False,852,Yuki Tsunoda,842,Pierre Gasly,1,0,20,19,19,20,1902
1158,2025,14,Hungarian Grand Prix,13,False,852,Yuki Tsunoda,861,Franco Colapinto,1,0,19,18,18,19,1903
1158,2025,14,Hungarian Grand Prix,14,False,807,Nico Hülkenberg,861,Franco Colapinto,1,0,20,19,19,20,1904
1158,2025,14,Hungarian Grand Prix,14,False,842,Pierre Gasly,848,Alexander Albon,1,0,17,16,16,17,1905
1158,2025,14,Hungarian Grand Prix,14,False,842,Pierre Gasly,839,Esteban Ocon,1,0,16,15,15,16,1906
1158,2025,14,Hungarian Grand Prix,15,False,1,Lewis Hamilton,863,Andrea Kimi Antonelli,1,0,14,13,13,14,1907
1158,2025,14,Hungarian Grand Prix,15,False,807,Nico Hülkenberg,852,Yuki Tsunoda,1,0,19,18,18,19,1908
1158,2025,14,Hungarian Grand Prix,15,False,807,Nico Hülkenberg,848,Alexander Albon,1,0,18,17,17,18,1909
1158,2025,14,Hungarian Grand Prix,15,False,852,Yuki Tsunoda,848,Alexander Albon,1,0,18,17,17,18,1910
1158,2025,14,Hungarian Grand Prix,15,False,852,Yuki Tsunoda,839,Esteban Ocon,1,0,17,16,16,17,1911
1158,2025,14,Hungarian Grand Prix,15,False,863,Andrea Kimi Antonelli,832,Carlos Sainz,1,0,13,12,12,13,1912
1158,2025,14,Hungarian Grand Prix,16,False,807,Nico Hülkenberg,852,Yuki Tsunoda,1,0,17,16,16,17,1913
1158,2025,14,Hungarian Grand Prix,16,False,842,Pierre Gasly,832,Carlos Sainz,1,0,15,14,14,15,1914
1158,2025,14,Hungarian Grand Prix,16,False,852,Yuki Tsunoda,842,Pierre Gasly,1,0,16,15,15,16,1915
1158,2025,14,Hungarian Grand Prix,17,False,840,Lance Stroll,830,Max Verstappen,1,2,8,7,7,8,1916
1158,2025,14,Hungarian Grand Prix,18,False,1,Lewis Hamilton,863,Andrea Kimi Antonelli,1,0,13,12,12,13,1917
1158,2025,14,Hungarian Grand Prix,18,False,807,Nico Hülkenberg,852,Yuki Tsunoda,1,0,16,15,15,16,1918
1158,2025,14,Hungarian Grand Prix,18,False,842,Pierre Gasly,1,Lewis Hamilton,1,0,14,13,13,14,1919
1158,2025,14,Hungarian Grand Prix,18,False,852,Yuki Tsunoda,842,Pierre Gasly,1,0,15,14,14,15,1920
1158,2025,14,Hungarian Grand Prix,18,False,859,Liam Lawson,830,Max Verstappen,1,2,9,8,8,9,1921
1158,2025,14,Hungarian Grand Prix,18,False,860,Oliver Bearman,859,Liam Lawson,1,1,10,9,9,10,1922
1158,2025,14,Hungarian Grand Prix,18,False,863,Andrea Kimi Antonelli,865,Isack Hadjar,1,0,12,11,11,12,1923
1158,2025,14,Hungarian Grand Prix,18,False,865,Isack Hadjar,860,Oliver Bearman,1,1,11,10,10,11,1924
1158,2025,14,Hungarian Grand Prix,19,False,4,Fernando Alonso,846,Lando Norris,1,2,5,4,4,5,1925
1158,2025,14,Hungarian Grand Prix,19,False,846,Lando Norris,847,George Russell,1,3,4,3,3,4,1926
1158,2025,14,Hungarian Grand Prix,19,False,846,Lando Norris,857,Oscar Piastri,1,3,3,2,2,3,1927
1158,2025,14,Hungarian Grand Prix,20,False,4,Fernando Alonso,847,George Russell,1,3,4,3,3,4,1928
1158,2025,14,Hungarian Grand Prix,20,False,4,Fernando Alonso,846,Lando Norris,1,3,3,2,2,3,1929
1158,2025,14,Hungarian Grand Prix,20,False,807,Nico Hülkenberg,852,Yuki Tsunoda,1,0,15,14,14,15,1930
1158,2025,14,Hungarian Grand Prix,20,False,830,Max Verstappen,807,Nico Hülkenberg,1,0,16,15,15,16,1931
1158,2025,14,Hungarian Grand Prix,20,False,846,Lando Norris,844,Charles Leclerc,1,7,2,1,1,2,1932
1158,2025,14,Hungarian Grand Prix,20,False,857,Oscar Piastri,4,Fernando Alonso,1,2,5,4,4,5,1933
1158,2025,14,Hungarian Grand Prix,20,False,864,Gabriel Bortoleto,857,Oscar Piastri,1,2,6,5,5,6,1934
1158,2025,14,Hungarian Grand Prix,21,False,1,Lewis Hamilton,863,Andrea Kimi Antonelli,1,0,12,11,11,12,1935
1158,2025,14,Hungarian Grand Prix,21,False,832,Carlos Sainz,852,Yuki Tsunoda,1,0,17,16,16,17,1936
1158,2025,14,Hungarian Grand Prix,21,False,839,Esteban Ocon,848,Alexander Albon,1,0,19,18,18,19,1937
1158,2025,14,Hungarian Grand Prix,21,False,844,Charles Leclerc,4,Fernando Alonso,1,3,3,2,2,3,1938
1158,2025,14,Hungarian Grand Prix,21,False,847,George Russell,864,Gabriel Bortoleto,1,2,6,5,5,6,1939
1158,2025,14,Hungarian Grand Prix,21,False,848,Alexander Albon,832,Carlos Sainz,1,0,18,17,17,18,1940
1158,2025,14,Hungarian Grand Prix,21,False,861,Franco Colapinto,839,Esteban Ocon,1,0,20,19,19,20,1941
1158,2025,14,Hungarian Grand Prix,22,False,830,Max Verstappen,807,Nico Hülkenberg,1,0,15,14,14,15,1942
1158,2025,14,Hungarian Grand Prix,22,False,830,Max Verstappen,842,Pierre Gasly,1,0,14,13,13,14,1943
1158,2025,14,Hungarian Grand Prix,22,False,832,Carlos Sainz,830,Max Verstappen,1,0,16,15,15,16,1944
1158,2025,14,Hungarian Grand Prix,22,False,839,Esteban Ocon,848,Alexander Albon,1,0,18,17,17,18,1945
1158,2025,14,Hungarian Grand Prix,22,False,842,Pierre Gasly,863,Andrea Kimi Antonelli,1,0,13,12,12,13,1946
1158,2025,14,Hungarian Grand Prix,22,False,848,Alexander Albon,832,Carlos Sainz,1,0,17,16,16,17,1947
1158,2025,14,Hungarian Grand Prix,22,False,857,Oscar Piastri,4,Fernando Alonso,1,3,4,3,3,4,1948
1158,2025,14,Hungarian Grand Prix,22,False,861,Franco Colapinto,839,Esteban Ocon,1,0,19,18,18,19,1949
1158,2025,14,Hungarian Grand Prix,24,False,830,Max Verstappen,842,Pierre Gasly,1,0,13,12,12,13,1950
1158,2025,14,Hungarian Grand Prix,26,False,847,George Russell,4,Fernando Alonso,1,2,5,4,4,5,1951
1158,2025,14,Hungarian Grand Prix,29,False,830,Max Verstappen,1,Lewis Hamilton,1,0,12,11,11,12,1952
1158,2025,14,Hungarian Grand Prix,30,False,830,Max Verstappen,865,Isack Hadjar,1,1,11,10,10,11,1953
1158,2025,14,Hungarian Grand Prix,30,False,830,Max Verstappen,860,Oliver Bearman,1,1,10,9,9,10,1954
1158,2025,14,Hungarian Grand Prix,31,False,1,Lewis Hamilton,860,Oliver Bearman,1,0,12,11,11,12,1955
1158,2025,14,Hungarian Grand Prix,31,False,807,Nico Hülkenberg,842,Pierre Gasly,1,0,14,13,13,14,1956
1158,2025,14,Hungarian Grand Prix,31,False,832,Carlos Sainz,807,Nico Hülkenberg,1,0,15,14,14,15,1957
1158,2025,14,Hungarian Grand Prix,31,False,839,Esteban Ocon,848,Alexander Albon,1,0,17,16,16,17,1958
1158,2025,14,Hungarian Grand Prix,31,False,842,Pierre Gasly,1,Lewis Hamilton,1,0,13,12,12,13,1959
1158,2025,14,Hungarian Grand Prix,31,False,844,Charles Leclerc,846,Lando Norris,1,7,2,1,1,2,1960
1158,2025,14,Hungarian Grand Prix,31,False,848,Alexander Albon,832,Carlos Sainz,1,0,16,15,15,16,1961
1158,2025,14,Hungarian Grand Prix,31,False,852,Yuki Tsunoda,863,Andrea Kimi Antonelli,1,0,20,19,19,20,1962
1158,2025,14,Hungarian Grand Prix,31,False,861,Franco Colapinto,839,Esteban Ocon,1,0,18,17,17,18,1963
1158,2025,14,Hungarian Grand Prix,31,False,863,Andrea Kimi Antonelli,861,Franco Colapinto,1,0,19,18,18,19,1964
1158,2025,14,Hungarian Grand Prix,32,False,807,Nico Hülkenberg,842,Pierre Gasly,1,0,13,12,12,13,1965
1158,2025,14,Hungarian Grand Prix,32,False,832,Carlos Sainz,807,Nico Hülkenberg,1,0,14,13,13,14,1966
1158,2025,14,Hungarian Grand Prix,32,False,847,George Russell,857,Oscar Piastri,1,3,4,3,3,4,1967
1158,2025,14,Hungarian Grand Prix,32,False,848,Alexander Albon,832,Carlos Sainz,1,0,15,14,14,15,1968
1158,2025,14,Hungarian Grand Prix,32,False,857,Oscar Piastri,846,Lando Norris,1,3,3,2,2,3,1969
1158,2025,14,Hungarian Grand Prix,33,False,1,Lewis Hamilton,865,Isack Hadjar,1,1,11,10,10,11,1970
1158,2025,14,Hungarian Grand Prix,33,False,839,Esteban Ocon,842,Pierre Gasly,1,0,16,15,15,16,1971
1158,2025,14,Hungarian Grand Prix,33,False,852,Yuki Tsunoda,863,Andrea Kimi Antonelli,1,0,19,18,18,19,1972
1158,2025,14,Hungarian Grand Prix,33,False,860,Oliver Bearman,852,Yuki Tsunoda,1,0,20,19,19,20,1973
1158,2025,14,Hungarian Grand Prix,33,False,861,Franco Colapinto,839,Esteban Ocon,1,0,17,16,16,17,1974
