raceId,driverId,lap,position,time,milliseconds
1148,847,6,2,1:38.467,98467
1148,847,7,2,1:38.686,98686
1148,847,8,2,1:39.007,99007
1148,847,9,2,1:38.900,98900
1148,847,10,2,1:38.889,98889
1148,847,11,2,1:39.152,99152
1148,847,12,2,1:39.098,99098
1148,847,13,3,1:41.867,101867
1148,847,14,6,1:57.315,117315
1148,847,15,4,1:37.828,97828
1148,847,16,4,1:38.067,98067
1148,847,17,4,1:38.193,98193
1148,847,18,2,1:38.383,98383
1148,847,19,2,1:38.162,98162
1148,847,20,2,1:38.148,98148
1148,847,21,2,1:37.841,97841
1148,847,22,2,1:37.806,97806
1148,847,23,2,1:38.018,98018
1148,847,24,2,1:37.784,97784
1148,847,25,2,1:38.076,98076
1148,847,26,2,1:38.045,98045
1148,847,27,2,1:37.929,97929
1148,847,28,2,1:37.996,97996
1148,847,29,2,1:37.777,97777
1148,847,30,2,1:37.653,97653
1148,847,31,2,1:38.084,98084
1148,847,32,2,1:51.016,111016
1148,847,33,2,2:37.804,157804
1148,847,34,2,2:20.520,140520
1148,847,35,2,2:25.529,145529
1148,847,36,2,1:35.518,95518
1148,847,37,2,1:35.842,95842
1148,847,38,2,1:36.207,96207
1148,847,39,2,1:36.398,96398
1148,847,40,2,1:36.471,96471
1148,847,41,2,1:36.391,96391
1148,847,42,2,1:36.280,96280
1148,847,43,2,1:36.665,96665
1148,847,44,2,1:36.885,96885
1148,847,45,2,1:36.746,96746
1148,847,46,2,1:36.456,96456
1148,847,47,2,1:36.708,96708
1148,847,48,2,1:36.746,96746
1148,847,49,2,1:37.315,97315
1148,847,50,2,1:36.973,96973
1148,847,51,2,1:37.377,97377
1148,847,52,2,1:37.281,97281
1148,847,53,2,1:37.412,97412
1148,847,54,2,1:37.369,97369
1148,847,55,2,1:37.387,97387
1148,847,56,2,1:37.844,97844
1148,847,57,2,1:37.956,97956
1148,848,1,14,1:46.629,106629
1148,848,2,14,1:39.821,99821
1148,848,3,13,1:38.699,98699
1148,848,4,13,1:39.056,99056
1148,848,5,13,1:39.257,99257
1148,848,6,13,1:39.263,99263
1148,848,7,13,1:39.565,99565
1148,848,8,12,1:39.918,99918
1148,848,9,11,1:39.735,99735
1148,848,10,11,1:40.089,100089
1148,848,11,8,1:39.843,99843
1148,848,12,7,1:39.940,99940
1148,848,13,6,1:40.144,100144
1148,848,14,4,1:40.326,100326
1148,848,15,5,1:40.821,100821
1148,848,16,6,1:42.382,102382
1148,848,17,16,1:59.592,119592
1148,848,18,16,1:37.209,97209
1148,848,19,16,1:38.209,98209
1148,848,20,15,1:37.673,97673
1148,848,21,15,1:38.047,98047
1148,848,22,15,1:38.474,98474
1148,848,23,14,1:37.884,97884
1148,848,24,14,1:38.023,98023
1148,848,25,14,1:38.591,98591
1148,848,26,14,1:38.698,98698
1148,848,27,13,1:38.707,98707
1148,848,28,11,1:38.830,98830
1148,848,29,8,1:38.148,98148
1148,848,30,8,1:39.164,99164
1148,848,31,8,1:39.781,99781
1148,848,32,9,2:07.594,127594
1148,848,33,13,2:31.126,151126
1148,848,34,13,1:54.496,114496
1148,848,35,13,2:13.629,133629
1148,848,36,12,1:39.068,99068
1148,848,37,12,1:37.615,97615
1148,848,38,12,1:37.871,97871
1148,848,39,13,1:38.870,98870
1148,848,40,13,1:37.631,97631
1148,848,41,13,1:37.504,97504
1148,848,42,13,1:37.702,97702
1148,848,43,13,1:37.667,97667
1148,848,44,13,1:37.647,97647
1148,848,45,13,1:37.696,97696
1148,848,46,13,1:38.333,98333
1148,848,47,12,1:37.141,97141
1148,848,48,12,1:37.544,97544
1148,848,49,12,1:37.627,97627
1148,848,50,12,1:37.863,97863
1148,848,51,12,1:37.810,97810
1148,848,52,12,1:38.581,98581
1148,848,53,12,1:38.427,98427
1148,848,54,12,1:38.614,98614
1148,848,55,12,1:38.816,98816
1148,848,56,12,1:39.220,99220
1148,848,57,12,1:39.664,99664
1148,852,1,10,1:44.935,104935
1148,852,2,10,1:38.959,98959
1148,852,3,10,1:38.565,98565
1148,852,4,10,1:38.612,98612
1148,852,5,10,1:39.370,99370
1148,852,6,10,1:39.245,99245
1148,852,7,10,1:39.366,99366
1148,852,8,10,1:39.686,99686
1148,852,9,9,1:40.727,100727
1148,852,10,9,1:39.687,99687
1148,852,11,7,1:42.023,102023
1148,852,12,19,2:00.904,120904
1148,852,13,18,1:38.009,98009
1148,852,14,16,1:38.081,98081
1148,852,15,13,1:38.323,98323
1148,852,16,13,1:38.491,98491
1148,852,17,11,1:38.658,98658
1148,852,18,10,1:38.535,98535
1148,852,19,11,1:38.914,98914
1148,852,20,11,1:38.351,98351
1148,852,21,11,1:38.680,98680
1148,852,22,11,1:38.713,98713
1148,852,23,11,1:38.888,98888
1148,852,24,11,1:39.031,99031
1148,852,25,11,1:39.067,99067
1148,852,26,10,1:39.367,99367
1148,852,27,10,1:39.528,99528
1148,852,28,7,1:39.387,99387
1148,852,29,6,1:38.710,98710
1148,852,30,7,1:40.754,100754
1148,852,31,7,1:40.477,100477
1148,852,32,7,2:03.721,123721
1148,852,33,11,2:31.510,151510
1148,852,34,11,1:56.047,116047
1148,852,35,11,2:15.510,135510
1148,852,36,10,1:38.242,98242
1148,852,37,10,1:37.640,97640
1148,852,38,10,1:38.329,98329
1148,852,39,10,1:37.814,97814
1148,852,40,10,1:37.303,97303
1148,852,41,10,1:37.495,97495
1148,852,42,10,1:37.607,97607
1148,852,43,10,1:37.727,97727
1148,852,44,10,1:37.838,97838
1148,852,45,9,1:37.225,97225
1148,852,46,9,1:37.736,97736
1148,852,47,9,1:37.646,97646
1148,852,48,9,1:37.714,97714
1148,852,49,9,1:37.831,97831
1148,852,50,9,1:37.834,97834
1148,852,51,9,1:38.273,98273
1148,852,52,9,1:38.497,98497
1148,852,53,9,1:38.399,98399
1148,852,54,9,1:38.526,98526
1148,852,55,9,1:38.539,98539
1148,852,56,9,1:38.589,98589
1148,852,57,9,1:38.861,98861
1148,857,1,1,1:38.693,98693
1148,857,2,1,1:37.492,97492
1148,857,3,1,1:38.083,98083
1148,857,4,1,1:38.133,98133
1148,857,5,1,1:38.043,98043
1148,857,6,1,1:38.363,98363
1148,857,7,1,1:38.498,98498
1148,857,8,1,1:38.567,98567
1148,857,9,1,1:38.800,98800
1148,857,10,1,1:38.549,98549
1148,857,11,1,1:38.681,98681
1148,857,12,1,1:39.028,99028
1148,857,13,1,1:38.763,98763
1148,857,14,1,1:41.297,101297
1148,857,15,3,1:58.856,118856
1148,857,16,3,1:38.063,98063
1148,857,17,3,1:37.733,97733
1148,857,18,1,1:37.688,97688
1148,857,19,1,1:37.891,97891
1148,857,20,1,1:37.504,97504
1148,857,21,1,1:37.712,97712
1148,857,22,1,1:37.142,97142
1148,857,23,1,1:37.933,97933
1148,857,24,1,1:37.634,97634
1148,857,25,1,1:37.811,97811
1148,857,26,1,1:37.390,97390
1148,857,27,1,1:37.579,97579
1148,857,28,1,1:37.693,97693
1148,857,29,1,1:37.677,97677
1148,857,30,1,1:37.811,97811
1148,857,31,1,1:37.556,97556
1148,857,32,1,1:48.702,108702
1148,857,33,1,2:46.070,166070
1148,857,34,1,2:20.563,140563
1148,857,35,1,2:26.233,146233
1148,857,36,1,1:35.140,95140
1148,857,37,1,1:35.375,95375
1148,857,38,1,1:35.997,95997
1148,857,39,1,1:36.174,96174
1148,857,40,1,1:36.360,96360
1148,857,41,1,1:36.326,96326
1148,857,42,1,1:36.249,96249
1148,857,43,1,1:36.118,96118
1148,857,44,1,1:36.289,96289
1148,857,45,1,1:36.035,96035
1148,857,46,1,1:35.898,95898
1148,857,47,1,1:36.090,96090
1148,857,48,1,1:36.357,96357
1148,857,49,1,1:36.815,96815
1148,857,50,1,1:36.263,96263
1148,857,51,1,1:36.105,96105
1148,857,52,1,1:35.961,95961
1148,857,53,1,1:36.333,96333
1148,857,54,1,1:36.229,96229
1148,857,55,1,1:36.259,96259
1148,857,56,1,1:36.243,96243
1148,857,57,1,1:36.588,96588
1148,859,1,17,1:48.467,108467
1148,859,2,17,1:40.130,100130
1148,859,3,17,1:39.689,99689
1148,859,4,17,1:39.641,99641
1148,859,5,17,1:39.958,99958
1148,859,6,16,1:39.706,99706
1148,859,7,16,1:39.609,99609
1148,859,8,16,1:39.987,99987
1148,859,9,15,1:40.068,100068
1148,859,10,14,1:40.299,100299
1148,859,11,11,1:40.264,100264
1148,859,12,10,1:40.148,100148
1148,859,13,9,1:39.968,99968
1148,859,14,14,1:43.984,103984
1148,859,15,19,2:00.808,120808
1148,859,16,19,1:37.860,97860
1148,859,17,18,1:38.194,98194
1148,859,18,19,1:39.836,99836
1148,859,19,19,1:38.942,98942
1148,859,20,19,1:38.845,98845
1148,859,21,19,1:39.003,99003
1148,859,22,19,1:39.063,99063
1148,859,23,19,1:39.189,99189
1148,859,24,19,1:39.035,99035
1148,859,25,19,1:39.146,99146
1148,859,26,19,1:39.321,99321
1148,859,27,18,1:39.316,99316
1148,859,28,18,1:40.768,100768
1148,859,29,16,1:39.397,99397
1148,859,30,17,1:39.942,99942
1148,859,31,17,1:39.113,99113
1148,859,32,16,2:09.302,129302
1148,859,33,18,2:32.114,152114
1148,859,34,18,1:50.117,110117
1148,859,35,18,2:00.460,120460
1148,859,36,16,1:39.012,99012
1148,859,37,16,1:38.358,98358
1148,859,38,16,1:37.827,97827
1148,859,39,16,1:38.410,98410
1148,859,40,16,1:38.358,98358
1148,859,41,15,1:37.690,97690
1148,859,42,14,1:37.569,97569
1148,859,43,14,1:37.480,97480
1148,859,44,14,1:37.380,97380
1148,859,45,14,1:37.536,97536
1148,859,46,14,1:37.727,97727
1148,859,47,14,1:37.934,97934
1148,859,48,14,1:37.895,97895
1148,859,49,14,1:37.797,97797
1148,859,50,13,1:37.732,97732
1148,859,51,13,1:37.977,97977
1148,859,52,13,1:37.734,97734
1148,859,53,13,1:38.149,98149
1148,859,54,13,1:38.406,98406
1148,859,55,13,1:38.143,98143
1148,859,56,13,1:38.395,98395
1148,859,57,13,1:39.672,99672
1148,860,1,15,1:46.874,106874
1148,860,2,15,1:40.265,100265
1148,860,3,15,1:39.586,99586
1148,860,4,15,1:39.262,99262
1148,860,5,14,1:39.246,99246
1148,860,6,14,1:39.303,99303
1148,860,7,14,1:39.507,99507
1148,860,8,14,1:39.699,99699
1148,860,9,13,1:40.284,100284
1148,860,10,12,1:39.839,99839
1148,860,11,9,1:39.791,99791
1148,860,12,8,1:39.850,99850
1148,860,13,7,1:40.101,100101
1148,860,14,7,1:42.596,102596
1148,860,15,17,1:57.289,117289
1148,860,16,17,1:38.402,98402
1148,860,17,14,1:37.480,97480
1148,860,18,14,1:38.033,98033
1148,860,19,14,1:38.516,98516
1148,860,20,14,1:38.626,98626
1148,860,21,13,1:38.636,98636
1148,860,22,13,1:38.566,98566
1148,860,23,13,1:38.505,98505
1148,860,24,13,1:38.690,98690
1148,860,25,13,1:38.967,98967
1148,860,26,13,1:38.770,98770
1148,860,27,12,1:39.158,99158
1148,860,28,10,1:39.019,99019
1148,860,29,9,1:40.234,100234
1148,860,30,9,1:39.239,99239
1148,860,31,9,1:39.338,99338
1148,860,32,10,2:06.958,126958
1148,860,33,12,2:29.735,149735
1148,860,34,12,1:53.913,113913
1148,860,35,12,2:14.898,134898
1148,860,36,11,1:38.294,98294
1148,860,37,11,1:37.739,97739
1148,860,38,11,1:38.308,98308
1148,860,39,11,1:37.908,97908
1148,860,40,11,1:37.303,97303
1148,860,41,11,1:37.708,97708
1148,860,42,11,1:37.509,97509
1148,860,43,11,1:37.785,97785
1148,860,44,11,1:37.853,97853
1148,860,45,11,1:37.867,97867
1148,860,46,10,1:37.479,97479
1148,860,47,10,1:37.572,97572
1148,860,48,10,1:37.656,97656
1148,860,49,10,1:37.691,97691
1148,860,50,10,1:37.675,97675
1148,860,51,10,1:38.339,98339
1148,860,52,10,1:38.548,98548
1148,860,53,10,1:38.422,98422
1148,860,54,10,1:38.643,98643
1148,860,55,10,1:38.842,98842
1148,860,56,10,1:39.009,99009
1148,860,57,10,1:39.704,99704
1148,863,1,7,1:43.363,103363
1148,863,2,7,1:38.187,98187
1148,863,3,7,1:38.427,98427
1148,863,4,7,1:38.564,98564
1148,863,5,6,1:38.520,98520
1148,863,6,6,1:38.634,98634
1148,863,7,6,1:38.905,98905
1148,863,8,6,1:39.197,99197
1148,863,9,6,1:39.646,99646
1148,863,10,5,1:39.467,99467
1148,863,11,4,1:39.667,99667
1148,863,12,4,1:41.886,101886
1148,863,13,14,1:59.713,119713
1148,863,14,13,1:37.732,97732
1148,863,15,11,1:38.397,98397
1148,863,16,10,1:39.069,99069
1148,863,17,9,1:38.942,98942
1148,863,18,8,1:38.365,98365
1148,863,19,8,1:38.331,98331
1148,863,20,7,1:38.895,98895
1148,863,21,7,1:38.680,98680
1148,863,22,7,1:38.897,98897
1148,863,23,7,1:38.744,98744
1148,863,24,7,1:38.642,98642
1148,863,25,8,1:39.729,99729
1148,863,26,8,1:39.193,99193
1148,863,27,8,1:41.768,101768
1148,863,28,15,1:58.937,118937
1148,863,29,13,1:36.690,96690
1148,863,30,13,1:36.690,96690
1148,863,31,12,1:37.531,97531
1148,863,32,12,2:04.952,124952
1148,863,33,14,2:31.194,151194
1148,863,34,14,1:51.006,111006
1148,863,35,14,2:13.225,133225
1148,863,36,14,1:39.917,99917
1148,863,37,14,1:37.717,97717
1148,863,38,13,1:36.985,96985
1148,863,39,12,1:37.577,97577
1148,863,40,12,1:37.273,97273
1148,863,41,12,1:37.584,97584
1148,863,42,12,1:37.697,97697
1148,863,43,12,1:37.616,97616
1148,863,44,12,1:37.916,97916
1148,863,45,12,1:37.827,97827
1148,863,46,11,1:37.738,97738
1148,863,47,11,1:37.687,97687
1148,863,48,11,1:37.488,97488
1148,863,49,11,1:37.615,97615
1148,863,50,11,1:37.740,97740
1148,863,51,11,1:38.021,98021
1148,863,52,11,1:38.660,98660
1148,863,53,11,1:38.416,98416
1148,863,54,11,1:38.712,98712
1148,863,55,11,1:38.869,98869
1148,863,56,11,1:39.065,99065
1148,863,57,11,1:39.546,99546
1148,864,1,19,1:49.307,109307
1148,864,2,19,1:40.450,100450
1148,864,3,19,1:39.900,99900
1148,864,4,19,1:40.079,100079
1148,864,5,19,1:40.726,100726
1148,864,6,19,1:39.953,99953
1148,864,7,18,1:39.772,99772
1148,864,8,18,1:40.131,100131
1148,864,9,17,1:40.325,100325
1148,864,10,16,1:40.312,100312
1148,864,11,13,1:40.248,100248
1148,864,12,12,1:40.903,100903
1148,864,13,15,1:42.993,102993
1148,864,14,20,1:59.074,119074
1148,864,15,20,1:39.255,99255
1148,864,16,20,1:38.456,98456
1148,864,17,20,1:39.262,99262
1148,864,18,20,1:39.265,99265
1148,864,19,20,1:38.953,98953
1148,864,20,20,1:38.764,98764
1148,864,21,20,1:39.320,99320
1148,864,22,20,1:39.167,99167
1148,864,23,20,1:39.252,99252
1148,864,24,20,1:39.787,99787
1148,864,25,20,1:39.358,99358
1148,864,26,20,1:39.765,99765
1148,864,27,20,1:40.319,100319
1148,864,28,19,1:39.870,99870
1148,864,29,18,1:39.853,99853
1148,864,30,18,1:39.880,99880
1148,864,31,18,1:39.929,99929
1148,864,32,18,2:12.657,132657
1148,864,33,20,2:31.899,151899
1148,864,34,20,1:46.476,106476
1148,864,35,20,1:56.831,116831
1148,864,36,20,1:40.448,100448
1148,864,37,20,1:38.701,98701
1148,864,38,20,1:38.006,98006
1148,864,39,20,1:38.433,98433
1148,864,40,20,1:38.311,98311
1148,864,41,20,1:38.758,98758
1148,864,42,20,1:38.490,98490
1148,864,43,20,1:38.919,98919
1148,864,44,19,1:40.209,100209
1148,864,45,19,1:38.554,98554
1148,864,46,19,1:38.151,98151
1148,864,47,19,1:38.470,98470
1148,864,48,19,1:38.583,98583
1148,864,49,19,1:38.580,98580
1148,864,50,19,1:38.592,98592
1148,864,51,19,1:38.706,98706
1148,864,52,19,1:38.551,98551
1148,864,53,19,1:38.973,98973
1148,864,54,19,1:38.936,98936
1148,864,55,19,1:39.001,99001
1148,864,56,19,1:39.381,99381
1148,864,57,19,1:39.063,99063
1148,865,1,16,1:48.113,108113
1148,865,2,16,1:39.603,99603
1148,865,3,16,1:39.767,99767
1148,865,4,16,1:39.631,99631
1148,865,5,16,1:39.669,99669
1148,865,6,18,1:42.366,102366
1148,865,7,20,1:58.792,118792
1148,865,8,19,1:37.392,97392
1148,865,9,19,1:38.542,98542
1148,865,10,19,1:39.429,99429
1148,865,11,19,1:38.623,98623
1148,865,12,18,1:38.700,98700
1148,865,13,17,1:38.849,98849
1148,865,14,17,1:40.030,100030
1148,865,15,14,1:38.893,98893
1148,865,16,14,1:39.168,99168
1148,865,17,12,1:38.749,98749
1148,865,18,13,1:40.018,100018
1148,865,19,13,1:38.894,98894
1148,865,20,13,1:38.873,98873
1148,865,21,14,1:40.764,100764
1148,865,22,14,1:39.442,99442
1148,865,23,15,1:40.365,100365
1148,865,24,15,1:39.522,99522
1148,865,25,15,1:39.795,99795
1148,865,26,15,1:39.588,99588
1148,865,27,14,1:39.465,99465
1148,865,28,13,1:42.076,102076
1148,865,29,19,1:58.186,118186
1148,865,30,19,1:36.952,96952
1148,865,31,19,1:37.158,97158
1148,865,32,19,2:09.980,129980
1148,865,33,16,2:15.283,135283
1148,865,34,16,1:52.965,112965
1148,865,35,16,2:05.508,125508
1148,865,36,17,1:40.318,100318
1148,865,37,17,1:38.467,98467
1148,865,38,17,1:37.831,97831
1148,865,39,17,1:38.329,98329
1148,865,40,17,1:38.342,98342
1148,865,41,17,1:38.686,98686
1148,865,42,17,1:38.561,98561
1148,865,43,17,1:39.073,99073
1148,865,44,16,1:37.724,97724
1148,865,45,16,1:38.019,98019
1148,865,46,16,1:37.793,97793
1148,865,47,16,1:37.762,97762
1148,865,48,16,1:38.021,98021
1148,865,49,16,1:37.985,97985
1148,865,50,16,1:38.142,98142
1148,865,51,16,1:38.266,98266
1148,865,52,16,1:38.205,98205
1148,865,53,16,1:38.495,98495
1148,865,54,16,1:39.003,99003
1148,865,55,16,1:38.297,98297
1148,865,56,16,1:38.784,98784
1148,865,57,16,1:38.496,98496
1149,1,1,6,2:12.474,132474
1149,1,2,6,2:43.542,163542
1149,1,3,6,2:49.220,169220
1149,1,4,6,1:36.425,96425
1149,1,5,6,1:35.099,95099
1149,1,6,6,1:34.459,94459
1149,1,7,6,1:34.994,94994
1149,1,8,6,1:34.444,94444
1149,1,9,6,1:34.460,94460
1149,1,10,6,1:34.580,94580
1149,1,11,6,1:34.456,94456
1149,1,12,7,1:35.310,95310
1149,1,13,7,1:35.679,95679
1149,1,14,6,1:34.818,94818
1149,1,15,7,1:35.832,95832
1149,1,16,7,1:34.955,94955
1149,1,17,7,1:34.686,94686
1149,1,18,7,1:34.592,94592
1149,1,19,6,1:34.892,94892
1149,1,20,5,1:34.720,94720
1149,1,21,5,1:35.128,95128
1149,1,22,4,1:35.569,95569
1149,1,23,6,1:37.866,97866
1149,1,24,8,1:51.801,111801
1149,1,25,8,1:34.037,94037
1149,1,26,8,1:33.542,93542
1149,1,27,8,1:33.720,93720
1149,1,28,8,1:33.365,93365
1149,1,29,8,1:33.810,93810
1149,1,30,8,1:33.564,93564
1149,1,31,8,1:34.392,94392
1149,1,32,8,1:33.595,93595
1149,1,33,8,1:33.603,93603
1149,1,34,7,1:33.876,93876
1149,1,35,7,1:33.564,93564
1149,1,36,7,1:33.291,93291
1149,1,37,7,1:33.044,93044
1149,1,38,7,1:32.925,92925
1149,1,39,7,1:33.285,93285
1149,1,40,7,1:32.833,92833
1149,1,41,7,1:33.022,93022
1149,1,42,7,1:32.640,92640
1149,1,43,7,1:32.600,92600
1149,1,44,7,1:32.789,92789
1149,1,45,7,1:32.821,92821
1149,1,46,7,1:33.107,93107
1149,1,47,7,1:33.060,93060
1149,1,48,7,1:32.898,92898
1149,1,49,7,1:33.012,93012
1149,1,50,7,1:33.435,93435
1149,4,1,10,2:18.128,138128
1149,4,2,10,2:43.296,163296
1149,4,3,10,2:44.889,164889
1149,4,4,11,1:38.215,98215
1149,4,5,11,1:36.176,96176
1149,4,6,11,1:35.370,95370
1149,4,7,11,1:35.152,95152
1149,4,8,11,1:35.182,95182
1149,4,9,11,1:35.308,95308
1149,4,10,11,1:35.098,95098
1149,4,11,11,1:35.739,95739
1149,4,12,11,1:35.792,95792
1149,4,13,11,1:35.896,95896
1149,4,14,11,1:36.232,96232
1149,4,15,12,1:36.272,96272
1149,4,16,12,1:35.497,95497
1149,4,17,12,1:35.284,95284
1149,4,18,12,1:35.800,95800
1149,4,19,12,1:38.587,98587
1149,4,20,17,1:52.480,112480
1149,4,21,17,1:34.448,94448
1149,4,22,17,1:34.676,94676
1149,4,23,17,1:34.909,94909
1149,4,24,17,1:34.831,94831
1149,4,25,17,1:37.031,97031
1149,4,26,16,1:34.528,94528
1149,4,27,16,1:34.778,94778
1149,4,28,16,1:35.114,95114
1149,4,29,15,1:34.390,94390
1149,4,30,15,1:34.741,94741
1149,4,31,15,1:34.898,94898
1149,4,32,15,1:34.614,94614
1149,4,33,14,1:34.256,94256
1149,4,34,13,1:34.461,94461
1149,4,35,13,1:34.438,94438
1149,4,36,13,1:34.177,94177
1149,4,37,13,1:34.508,94508
1149,4,38,13,1:34.094,94094
1149,4,39,12,1:33.896,93896
1149,4,40,12,1:34.436,94436
1149,4,41,12,1:34.244,94244
1149,4,42,12,1:34.252,94252
1149,4,43,12,1:33.833,93833
1149,4,44,12,1:33.496,93496
1149,4,45,12,1:33.594,93594
1149,4,46,12,1:33.363,93363
1149,4,47,12,1:33.068,93068
1149,4,48,12,1:33.178,93178
1149,4,49,12,1:33.009,93009
1149,4,50,12,1:33.021,93021
1149,807,1,15,2:27.149,147149
1149,807,2,15,2:41.386,161386
1149,807,3,15,2:39.957,159957
1149,807,4,15,1:38.025,98025
1149,807,5,15,1:36.556,96556
1149,807,6,15,1:35.975,95975
1149,807,7,15,1:35.524,95524
1149,807,8,15,1:35.524,95524
1149,807,9,15,1:35.641,95641
1149,807,10,15,1:36.290,96290
1149,807,11,15,1:35.868,95868
1149,807,12,15,1:35.843,95843
1149,807,13,15,1:35.980,95980
1149,807,14,15,1:35.923,95923
1149,807,15,15,1:36.336,96336
1149,807,16,15,1:35.959,95959
1149,807,17,15,1:36.095,96095
1149,807,18,15,1:36.049,96049
1149,807,19,14,1:36.401,96401
1149,807,20,13,1:36.195,96195
1149,807,21,12,1:35.830,95830
1149,807,22,11,1:35.460,95460
1149,807,23,10,1:35.146,95146
1149,807,24,10,1:35.429,95429
1149,807,25,10,1:35.286,95286
1149,807,26,10,1:35.872,95872
1149,807,27,10,1:35.344,95344
1149,807,28,11,1:36.979,96979
1149,807,29,12,1:36.220,96220
1149,807,30,12,1:35.485,95485
1149,807,31,12,1:35.047,95047
1149,807,32,12,1:35.368,95368
1149,807,33,15,1:38.006,98006
1149,807,34,17,1:49.669,109669
1149,807,35,17,1:33.658,93658
1149,807,36,17,1:34.282,94282
1149,807,37,17,1:34.157,94157
1149,807,38,17,1:33.515,93515
1149,807,39,17,1:33.446,93446
1149,807,40,16,1:33.533,93533
1149,807,41,16,1:34.291,94291
1149,807,42,15,1:34.128,94128
1149,807,43,15,1:33.606,93606
1149,807,44,15,1:33.851,93851
1149,807,45,15,1:34.029,94029
1149,807,46,15,1:34.244,94244
1149,807,47,15,1:34.133,94133
1149,807,48,15,1:34.230,94230
1149,807,49,15,1:38.447,98447
1149,830,1,1,2:03.217,123217
1149,830,2,1,2:44.900,164900
1149,830,3,1,2:55.554,175554
1149,830,4,1,1:33.831,93831
1149,830,5,1,1:33.716,93716
1149,830,6,1,1:33.564,93564
1149,830,7,1,1:33.511,93511
1149,830,8,1,1:33.891,93891
1149,830,9,1,1:33.798,93798
1149,830,10,1,1:33.813,93813
1149,830,11,1,1:34.001,94001
1149,830,12,1,1:33.960,93960
1149,830,13,1,1:33.856,93856
1149,830,14,1,1:33.901,93901
1149,830,15,1,1:33.900,93900
1149,830,16,1,1:33.758,93758
1149,830,17,1,1:33.797,93797
1149,830,18,1,1:33.810,93810
1149,830,19,1,1:33.914,93914
1149,830,20,1,1:34.038,94038
1149,830,21,1,1:36.500,96500
1149,830,22,5,1:55.832,115832
1149,830,23,4,1:34.112,94112
1149,830,24,4,1:33.419,93419
1149,830,25,4,1:33.067,93067
1149,830,26,4,1:33.020,93020
1149,830,27,4,1:32.936,92936
1149,830,28,4,1:32.958,92958
1149,830,29,4,1:33.079,93079
1149,830,30,3,1:32.811,92811
1149,830,31,3,1:32.782,92782
1149,830,32,3,1:32.773,92773
1149,830,33,3,1:32.736,92736
1149,830,34,3,1:32.696,92696
1149,830,35,2,1:32.743,92743
1149,830,36,2,1:32.691,92691
1149,830,37,2,1:32.910,92910
1149,830,38,2,1:32.710,92710
1149,830,39,2,1:32.681,92681
1149,830,40,2,1:32.560,92560
1149,830,41,2,1:32.568,92568
1149,830,42,2,1:32.500,92500
1149,830,43,2,1:33.182,93182
1149,830,44,2,1:32.512,92512
1149,830,45,2,1:32.466,92466
1149,830,46,2,1:32.324,92324
1149,830,47,2,1:32.873,92873
1149,830,48,2,1:32.697,92697
1149,830,49,2,1:32.280,92280
1149,830,50,2,1:32.453,92453
1149,832,1,7,2:13.455,133455
1149,832,2,7,2:43.384,163384
1149,832,3,7,2:48.552,168552
1149,832,4,7,1:36.814,96814
1149,832,5,7,1:35.717,95717
1149,832,6,7,1:35.115,95115
1149,832,7,8,1:35.406,95406
1149,832,8,8,1:35.139,95139
1149,832,9,8,1:34.690,94690
1149,832,10,8,1:34.869,94869
1149,832,11,8,1:34.771,94771
1149,832,12,8,1:34.964,94964
1149,832,13,8,1:34.990,94990
1149,832,14,8,1:35.004,95004
1149,832,15,8,1:35.326,95326
1149,832,16,8,1:35.226,95226
1149,832,17,8,1:35.609,95609
1149,832,18,8,1:35.192,95192
1149,832,19,8,1:35.330,95330
1149,832,20,7,1:35.533,95533
1149,832,21,7,1:37.788,97788
1149,832,22,14,1:55.824,115824
1149,832,23,13,1:34.455,94455
1149,832,24,12,1:34.641,94641
1149,832,25,12,1:33.923,93923
1149,832,26,11,1:34.632,94632
1149,832,27,11,1:34.953,94953
1149,832,28,10,1:34.658,94658
1149,832,29,10,1:34.179,94179
1149,832,30,10,1:34.313,94313
1149,832,31,9,1:34.338,94338
1149,832,32,9,1:33.728,93728
1149,832,33,9,1:33.613,93613
1149,832,34,9,1:33.969,93969
1149,832,35,8,1:33.908,93908
1149,832,36,8,1:33.960,93960
1149,832,37,8,1:34.269,94269
1149,832,38,8,1:34.131,94131
1149,832,39,8,1:34.793,94793
1149,832,40,8,1:33.864,93864
1149,832,41,8,1:34.018,94018
1149,832,42,8,1:33.905,93905
1149,832,43,8,1:33.933,93933
1149,832,44,8,1:33.668,93668
1149,832,45,8,1:33.804,93804
1149,832,46,8,1:33.536,93536
1149,832,47,8,1:33.640,93640
1149,832,48,8,1:33.591,93591
1149,832,49,8,1:33.802,93802
1149,832,50,8,1:32.466,92466
1149,839,1,17,2:29.408,149408
1149,839,2,17,2:41.653,161653
1149,839,3,17,2:38.360,158360
1149,839,4,17,1:38.241,98241
1149,839,5,17,1:36.859,96859
1149,839,6,17,1:35.957,95957
1149,839,7,17,1:35.602,95602
1149,839,8,17,1:35.452,95452
1149,839,9,17,1:35.559,95559
1149,839,10,17,1:36.085,96085
1149,839,11,17,1:36.147,96147
1149,839,12,17,1:35.688,95688
1149,839,13,17,1:36.118,96118
1149,839,14,17,1:35.833,95833
1149,839,15,17,1:36.453,96453
1149,839,16,17,1:36.083,96083
1149,839,17,17,1:35.912,95912
1149,839,18,17,1:36.427,96427
1149,839,19,16,1:35.622,95622
